번호,신고일,구정보,주소,유형,조치일,,,,,,,,,,,,,,,,,
4867,2025-11-27,은평구,서울특별시 은평구 녹번동 53-35,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4868,2025-11-27,송파구,서울특별시 송파구 마천동 183-99,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4869,2025-11-27,강서구,서울특별시 강서구 등촌동 709-1,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4870,2025-11-27,강서구,서울특별시 강서구 화곡동 981-1,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4871,2025-11-27,강서구,서울특별시 강서구 마곡동 32-18,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4872,2025-11-27,강서구,서울특별시 강서구 화곡동 94-6,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4873,2025-11-27,강서구,서울특별시 강서구 화곡동 745,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4874,2025-11-27,강서구,서울특별시 강서구 화곡동 58-6,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4875,2025-11-27,강동구,서울특별시 강동구 강일동 699-6,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4876,2025-11-27,강서구,서울특별시 강서구 가양동 1458-15,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4877,2025-11-27,강동구,서울특별시 강동구 강일동 699-6,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4878,2025-11-27,강서구,서울특별시 강서구 화곡동 56-4,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4879,2025-11-27,강서구,서울특별시 강서구 화곡동 56-4,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4880,2025-11-27,강서구,서울특별시 강서구 가양동 1458-15,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4881,2025-11-27,송파구,서울특별시 송파구 마천동 597,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4882,2025-11-27,강서구,서울특별시 강서구 가양동 1458-15,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4883,2025-11-27,송파구,서울특별시 송파구 가락동 64,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4884,2025-11-27,송파구,서울특별시 송파구 마천동 592,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4885,2025-11-27,송파구,서울특별시 송파구 가락동 99-10,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4886,2025-11-27,강동구,서울특별시 강동구 성내동 450-30,교통섬 내부,2025-11-27,,,,,,,,,,,,,,,,,
4887,2025-11-27,강동구,서울특별시 강동구 성내동 450-28,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4888,2025-11-27,강동구,서울특별시 강동구 성내동 450-28,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4889,2025-11-27,송파구,서울특별시 송파구 문정동 641-2,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4890,2025-11-27,강동구,서울특별시 강동구 강일동 687,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4891,2025-11-27,강동구,서울특별시 강동구 강일동 687,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4892,2025-11-28,은평구,서울특별시 은평구 불광동 309-6,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4893,2025-11-28,은평구,서울특별시 은평구 갈현동 420-35,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4894,2025-11-28,은평구,서울특별시 은평구 대조동 185-12,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4895,2025-11-28,영등포구,서울특별시 영등포구 문래동4가 46-1,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4896,2025-11-28,영등포구,서울특별시 영등포구 대림동 699,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4897,2025-11-28,은평구,서울특별시 은평구 녹번동 141-92,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4898,2025-11-28,영등포구,서울특별시 영등포구 도림동 138-7,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4899,2025-11-28,은평구,서울특별시 은평구 불광동 276-15,지하철역 전면(5m이내),2025-11-28,,,,,,,,,,,,,,,,,
4900,2025-11-28,동작구,서울특별시 동작구 상도동 512,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4901,2025-11-28,은평구,서울특별시 은평구 불광동 265-1,버스정류소 및 택시승강장 주변(5m 이내),2025-11-28,,,,,,,,,,,,,,,,,
4902,2025-11-28,동작구,서울특별시 동작구 흑석동 102-9,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4903,2025-11-28,강남구,서울특별시 강남구 도곡동 892-6,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4904,2025-11-28,강남구,서울특별시 강남구 도곡동 957-14,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4905,2025-11-28,강남구,서울특별시 강남구 도곡동 952-2,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4906,2025-11-28,강남구,서울특별시 강남구 삼성동 172-77,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4907,2025-11-28,강남구,서울특별시 강남구 삼성동 157-8,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4908,2025-11-28,강남구,서울특별시 강남구 도곡동 948,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4909,2025-11-28,강남구,서울특별시 강남구 도곡동 958-21,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4910,2025-11-28,강남구,서울특별시 강남구 도곡동 958-21,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4911,2025-11-28,강남구,서울특별시 강남구 도곡동 944-8,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4912,2025-11-28,강남구,서울특별시 강남구 도곡동 958-20,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4913,2025-11-28,강남구,서울특별시 강남구 도곡동 941-10,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4914,2025-11-28,강남구,서울특별시 강남구 도곡동 556-36,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4915,2025-11-28,강남구,서울특별시 강남구 대치동 1012-39,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4916,2025-11-28,송파구,서울특별시 송파구 석촌동 306,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4917,2025-11-28,강남구,서울특별시 강남구 대치동 1012-39,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4918,2025-11-28,강남구,서울특별시 강남구 대치동 1012-39,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4919,2025-11-28,강남구,서울특별시 강남구 대치동 954-19,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4920,2025-11-28,강남구,서울특별시 강남구 대치동 954-17,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4921,2025-11-28,강남구,서울특별시 강남구 대치동 953-14,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4922,2025-11-28,강남구,서울특별시 강남구 대치동 961-13,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4923,2025-11-28,강남구,서울특별시 강남구 대치동 1012-37,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4924,2025-11-28,강남구,서울특별시 강남구 대치동 1012-37,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4925,2025-11-28,강남구,서울특별시 강남구 대치동 1012-10,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4926,2025-11-28,강남구,서울특별시 강남구 대치동 1012-40,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4927,2025-11-28,송파구,서울특별시 송파구 오금동 24-2,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4928,2025-11-28,송파구,서울특별시 송파구 오금동 27-2,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4929,2025-11-28,송파구,서울특별시 송파구 오금동 27-2,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4930,2025-11-28,중구,서울특별시 중구 중림동 149-57,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4931,2025-11-28,동작구,서울특별시 동작구 흑석동 335,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4932,2025-11-28,동작구,서울특별시 동작구 흑석동 335-4,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4933,2025-11-28,강남구,서울특별시 강남구 도곡동 947-15,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4934,2025-11-28,강동구,서울특별시 강동구 상일동 146,자전거 도로,2025-11-28,,,,,,,,,,,,,,,,,
4935,2025-11-28,강동구,서울특별시 강동구 상일동 146,자전거 도로,2025-11-28,,,,,,,,,,,,,,,,,
4936,2025-11-28,동작구,서울특별시 동작구 흑석동 225-44,교통섬 내부,2025-11-28,,,,,,,,,,,,,,,,,
4937,2025-11-28,강동구,서울특별시 강동구 상일동 146,자전거 도로,2025-11-28,,,,,,,,,,,,,,,,,
4938,2025-11-28,강동구,서울특별시 강동구 고덕동 693-1,오신고,2025-11-28,,,,,,,,,,,,,,,,,
4939,2025-11-28,강동구,서울특별시 강동구 고덕동 693-1,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
4940,2025-11-28,강남구,서울특별시 강남구 도곡동 892-30,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4941,2025-11-28,은평구,서울특별시 은평구 신사동 6-36,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4942,2025-11-28,구로구,서울특별시 구로구 구로동 606-1,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4943,2025-11-28,동작구,서울특별시 동작구 노량진동 323,점자블록 또는 교통약자 엘리베이터,2025-11-28,,,,,,,,,,,,,,,,,
4944,2025-11-28,강남구,서울특별시 강남구 대치동 1011-42,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4945,2025-11-28,강남구,서울특별시 강남구 대치동 1011-38,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4946,2025-11-28,은평구,서울특별시 은평구 갈현동 389-10,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4947,2025-11-28,강남구,서울특별시 강남구 대치동 1011-66,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4948,2025-11-28,강남구,서울특별시 강남구 대치동 975-20,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4949,2025-11-28,강남구,서울특별시 강남구 대치동 1032,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4950,2025-11-28,강남구,서울특별시 강남구 대치동 1026,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4951,2025-11-28,강남구,서울특별시 강남구 대치동 1026,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4952,2025-11-28,강남구,서울특별시 강남구 대치동 974,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4953,2025-11-28,금천구,서울특별시 금천구 가산동 148-34,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4954,2025-11-28,은평구,서울특별시 은평구 진관동 56-3,자전거 도로,2025-11-28,,,,,,,,,,,,,,,,,
4955,2025-11-28,은평구,서울특별시 은평구 진관동 58,자전거 도로,2025-11-28,,,,,,,,,,,,,,,,,
4956,2025-11-28,강남구,서울특별시 강남구 대치동 1026,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4957,2025-11-28,강남구,서울특별시 강남구 대치동 974,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4958,2025-11-28,강남구,서울특별시 강남구 대치동 1026,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4959,2025-11-28,강남구,서울특별시 강남구 대치동 1011-73,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4960,2025-11-28,구로구,서울특별시 구로구 구로동 614-30,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4961,2025-11-28,강남구,서울특별시 강남구 대치동 938,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4962,2025-11-28,은평구,서울특별시 은평구 진관동 101,자전거 도로,2025-11-28,,,,,,,,,,,,,,,,,
4963,2025-11-28,강남구,서울특별시 강남구 대치동 913-14,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4964,2025-11-28,금천구,서울특별시 금천구 독산동 297-21,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4965,2025-11-28,강남구,서울특별시 강남구 대치동 1026,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4966,2025-11-28,강남구,서울특별시 강남구 대치동 1026,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4967,2025-11-28,강남구,서울특별시 강남구 대치동 912-24,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4968,2025-11-28,강남구,서울특별시 강남구 대치동 912-24,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4969,2025-11-28,동작구,서울특별시 동작구 대방동 336-2,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4970,2025-11-28,마포구,서울특별시 마포구 서교동 350-3,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4971,2025-11-28,강남구,서울특별시 강남구 대치동 1011-42,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4972,2025-11-28,강남구,서울특별시 강남구 대치동 1026,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4973,2025-11-28,강남구,서울특별시 강남구 대치동 912-24,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4974,2025-11-28,강남구,서울특별시 강남구 대치동 912-21,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4975,2025-11-28,금천구,서울특별시 금천구 가산동 771,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
4976,2025-11-28,강남구,서울특별시 강남구 대치동 912-20,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4977,2025-11-28,구로구,서울특별시 구로구 구로동 685-381,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
4978,2025-11-28,강남구,서울특별시 강남구 대치동 912-20,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4979,2025-11-28,강남구,서울특별시 강남구 대치동 903-30,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4980,2025-11-28,은평구,서울특별시 은평구 진관동 102-3,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
4981,2025-11-28,마포구,서울특별시 마포구 서교동 349,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4982,2025-11-28,동작구,서울특별시 동작구 신대방동 706,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4983,2025-11-28,은평구,서울특별시 은평구 불광동 487-2,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4984,2025-11-28,양천구,서울특별시 양천구 신정동 329-6,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4985,2025-11-28,양천구,서울특별시 양천구 신정동 329-6,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4986,2025-11-28,양천구,서울특별시 양천구 신정동 329-6,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4987,2025-11-28,마포구,서울특별시 마포구 합정동 402,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4988,2025-11-28,양천구,서울특별시 양천구 신정동 331,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4989,2025-11-28,강서구,서울특별시 강서구 가양동 448-40,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4990,2025-11-28,마포구,서울특별시 마포구 합정동 373-17,지하철역 전면(5m이내),2025-11-28,,,,,,,,,,,,,,,,,
4991,2025-11-28,강서구,서울특별시 강서구 등촌동 666-41,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4992,2025-11-28,양천구,서울특별시 양천구 목동 915,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4993,2025-11-28,은평구,서울특별시 은평구 갈현동 536-2,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
4994,2025-11-28,마포구,서울특별시 마포구 합정동 406-5,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4995,2025-11-28,구로구,서울특별시 구로구 가리봉동 9-3,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4996,2025-11-28,구로구,서울특별시 구로구 가리봉동 9-3,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4997,2025-11-28,은평구,서울특별시 은평구 역촌동 51-79,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
4998,2025-11-28,양천구,서울특별시 양천구 목동 406-422,보도와 차도가 구분된 도로의 차도,2025-11-28,,,,,,,,,,,,,,,,,
4999,2025-11-28,구로구,서울특별시 구로구 구로동 1278-3,횡단보도 주변(3m),2025-11-28,,,,,,,,,,,,,,,,,
5000,2025-11-28,노원구,서울특별시 노원구 상계동 699,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
5001,2025-11-28,은평구,서울특별시 은평구 응암동 764,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
5002,2025-11-28,구로구,서울특별시 구로구 구로동 252-161,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
5003,2025-11-28,강서구,서울특별시 강서구 등촌동 709-6,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
5004,2025-11-28,강서구,서울특별시 강서구 등촌동 709-6,보호구역(어린이·노인·장애인),2025-11-28,,,,,,,,,,,,,,,,,
